,Hs,Tp,Dp
2022-11-11 21:00:00,2.23,10.719999,37.5
2022-11-12 00:00:00,2.25,10.57,37.5
2022-11-12 03:00:00,2.29,10.61,37.5
2022-11-12 06:00:00,2.3799999,10.62,37.5
2022-11-12 09:00:00,2.48,10.55,37.5
2022-11-12 12:00:00,2.53,10.309999,37.5
2022-11-12 15:00:00,2.58,9.679999,37.5
2022-11-12 18:00:00,2.6699998,8.98,37.5
2022-11-12 21:00:00,2.6699998,16.18,37.5
2022-11-13 00:00:00,2.77,15.799999,322.5
2022-11-13 03:00:00,2.95,15.91,322.5
2022-11-13 06:00:00,2.98,15.48,322.5
2022-11-13 09:00:00,3.1,15.2,322.5
2022-11-13 12:00:00,3.1399999,14.95,322.5
2022-11-13 15:00:00,3.06,14.58,322.5
2022-11-13 18:00:00,2.98,14.28,322.5
2022-11-13 21:00:00,2.8899999,13.96,322.5
2022-11-14 00:00:00,2.74,13.37,322.5
2022-11-14 03:00:00,2.57,12.969999,337.5
2022-11-14 06:00:00,2.47,12.59,337.5
2022-11-14 09:00:00,2.32,11.929999,322.5
2022-11-14 12:00:00,2.19,11.509999,322.5
2022-11-14 15:00:00,1.9399999,10.5199995,322.5
2022-11-14 18:00:00,1.9,9.7,322.5
2022-11-14 21:00:00,1.93,9.5199995,322.5
2022-11-15 00:00:00,1.99,16.25,322.5
2022-11-15 03:00:00,2.06,15.929999,322.5
2022-11-15 06:00:00,2.1,15.469999,322.5
2022-11-15 09:00:00,2.1299999,14.94,322.5
2022-11-15 12:00:00,2.1499999,14.75,322.5
2022-11-15 15:00:00,2.22,14.74,322.5
2022-11-15 18:00:00,2.4299998,14.79,322.5
2022-11-15 21:00:00,2.71,14.889999,322.5
2022-11-16 00:00:00,2.86,14.679999,322.5
2022-11-16 03:00:00,2.85,14.349999,322.5
2022-11-16 06:00:00,2.79,14.03,322.5
2022-11-16 09:00:00,2.72,13.73,322.5
2022-11-16 12:00:00,2.62,13.37,322.5
2022-11-16 15:00:00,2.51,13.23,322.5
2022-11-16 18:00:00,2.4099998,13.07,322.5
2022-11-16 21:00:00,2.34,12.9,322.5
2022-11-17 00:00:00,2.34,12.74,322.5
2022-11-17 03:00:00,2.33,12.41,352.5
2022-11-17 06:00:00,2.4099998,12.259999,352.5
2022-11-17 09:00:00,2.3899999,12.2699995,352.5
2022-11-17 12:00:00,2.35,12.349999,352.5
2022-11-17 15:00:00,2.31,12.429999,352.5
2022-11-17 18:00:00,2.4299998,13.12,352.5
2022-11-17 21:00:00,2.45,14.0,352.5
2022-11-18 00:00:00,2.4199998,14.099999,352.5
2022-11-18 03:00:00,2.3,13.88,352.5
2022-11-18 06:00:00,2.28,14.049999,352.5
2022-11-18 09:00:00,2.1699998,13.7,352.5
2022-11-18 12:00:00,1.9599999,13.13,352.5
2022-11-18 15:00:00,1.86,12.86,352.5
2022-11-18 18:00:00,1.76,12.62,352.5
2022-11-18 21:00:00,1.7199999,12.469999,352.5
2022-11-19 00:00:00,1.66,12.009999,352.5
2022-11-19 03:00:00,1.64,11.7,352.5
2022-11-19 06:00:00,1.62,11.34,352.5
2022-11-19 09:00:00,1.66,11.2,352.5
2022-11-19 12:00:00,1.6999999,11.21,352.5
2022-11-19 15:00:00,1.74,11.389999,352.5
2022-11-19 18:00:00,1.8399999,12.04,337.5
2022-11-19 21:00:00,1.91,12.13,337.5
2022-11-20 00:00:00,1.92,11.99,322.5
2022-11-20 03:00:00,1.91,11.63,322.5
2022-11-20 06:00:00,1.92,11.03,307.5
2022-11-20 09:00:00,2.0,10.719999,307.5
2022-11-20 12:00:00,2.03,17.18,307.5
2022-11-20 15:00:00,2.1399999,16.83,307.5
2022-11-20 18:00:00,2.3,16.16,307.5
2022-11-20 21:00:00,2.49,16.359999,307.5
2022-11-21 00:00:00,2.56,15.9,307.5
2022-11-21 03:00:00,2.62,15.54,307.5
2022-11-21 06:00:00,2.6599998,15.11,307.5
2022-11-21 09:00:00,2.6699998,14.7699995,307.5
2022-11-21 12:00:00,2.6599998,14.58,307.5
2022-11-21 15:00:00,2.74,14.63,307.5
2022-11-21 18:00:00,2.69,14.38,307.5
2022-11-21 21:00:00,2.6699998,14.24,307.5
2022-11-22 00:00:00,2.57,13.96,307.5
2022-11-22 03:00:00,2.49,13.61,307.5
2022-11-22 06:00:00,2.48,13.4,307.5
2022-11-22 09:00:00,2.46,13.09,307.5
2022-11-22 12:00:00,2.44,12.73,307.5
2022-11-22 15:00:00,2.3999999,12.099999,112.5
2022-11-22 18:00:00,2.33,11.71,112.5
2022-11-22 21:00:00,2.28,10.99,112.5
2022-11-23 00:00:00,2.19,10.469999,112.5
2022-11-23 03:00:00,2.1,10.25,112.5
2022-11-23 06:00:00,2.1299999,10.51,112.5
2022-11-23 09:00:00,2.06,10.25,112.5
2022-11-23 12:00:00,2.04,10.219999,112.5
2022-11-23 15:00:00,2.1,10.44,322.5
2022-11-23 18:00:00,2.31,12.95,337.5
2022-11-23 21:00:00,3.08,13.679999,337.5
2022-11-24 00:00:00,3.83,13.61,337.5
2022-11-24 03:00:00,4.21,13.44,337.5
2022-11-24 06:00:00,4.49,13.69,337.5
2022-11-24 09:00:00,5.0699997,14.509999,337.5
2022-11-24 12:00:00,5.35,15.049999,337.5
2022-11-24 15:00:00,5.48,14.889999,337.5
2022-11-24 18:00:00,5.5299997,14.589999,352.5
2022-11-24 21:00:00,5.74,14.53,352.5
2022-11-25 00:00:00,5.5899997,14.309999,352.5
2022-11-25 03:00:00,5.44,14.17,7.5
2022-11-25 06:00:00,5.2599998,14.03,7.5
2022-11-25 09:00:00,5.06,13.7,7.5
2022-11-25 12:00:00,4.7599998,13.24,7.5
2022-11-25 15:00:00,4.5299997,12.929999,7.5
2022-11-25 18:00:00,4.21,12.389999,7.5
2022-11-25 21:00:00,4.08,12.0,7.5
2022-11-26 00:00:00,3.8899999,11.71,7.5
2022-11-26 03:00:00,3.74,11.46,22.5
2022-11-26 06:00:00,3.6799998,11.37,22.5
2022-11-26 09:00:00,3.78,11.509999,52.5
2022-11-26 12:00:00,3.9599998,11.7699995,52.5
2022-11-26 15:00:00,4.31,14.719999,52.5
2022-11-26 18:00:00,4.38,14.599999,52.5
2022-11-26 21:00:00,4.4,14.49,52.5
2022-11-27 00:00:00,4.27,14.309999,52.5
2022-11-27 03:00:00,4.15,14.15,52.5
2022-11-27 06:00:00,4.0299997,13.98,52.5
2022-11-27 09:00:00,3.86,13.74,52.5
2022-11-27 12:00:00,3.6599998,13.49,52.5
2022-11-27 15:00:00,3.51,13.36,52.5
2022-11-27 18:00:00,3.3899999,13.2699995,52.5
2022-11-27 21:00:00,3.21,13.08,52.5
2022-11-28 00:00:00,2.98,12.799999,52.5
2022-11-28 03:00:00,2.84,12.55,52.5
2022-11-28 06:00:00,2.75,12.34,52.5
2022-11-28 09:00:00,2.6499999,12.219999,52.5
2022-11-28 12:00:00,2.57,12.099999,52.5
2022-11-28 15:00:00,2.51,11.98,52.5
2022-11-28 18:00:00,2.46,11.82,52.5
2022-11-28 21:00:00,2.45,11.7,52.5
2022-11-29 00:00:00,2.4299998,11.48,307.5
2022-11-29 03:00:00,2.48,17.699999,307.5
2022-11-29 06:00:00,2.49,17.279999,307.5
2022-11-29 09:00:00,2.54,17.029999,307.5
2022-11-29 12:00:00,2.59,16.46,307.5
2022-11-29 15:00:00,2.6,15.929999,307.5
2022-11-29 18:00:00,2.6,15.46,307.5
2022-11-29 21:00:00,2.6,14.99,307.5
2022-11-30 00:00:00,2.45,14.42,307.5
2022-11-30 03:00:00,2.3899999,14.219999,307.5
2022-11-30 06:00:00,2.32,14.07,307.5
2022-11-30 09:00:00,2.25,13.87,307.5
2022-11-30 12:00:00,2.19,13.58,307.5
2022-11-30 15:00:00,2.06,13.219999,307.5
2022-11-30 18:00:00,2.05,13.179999,307.5
2022-11-30 21:00:00,2.01,12.92,307.5
2022-12-01 00:00:00,1.9399999,12.44,307.5
2022-12-01 03:00:00,1.91,12.009999,307.5
2022-12-01 06:00:00,2.0,17.949999,307.5
2022-12-01 09:00:00,2.25,17.77,307.5
2022-12-01 12:00:00,2.78,18.13,307.5
2022-12-01 15:00:00,3.1,17.64,307.5
2022-12-01 18:00:00,3.1999998,16.99,307.5
2022-12-01 21:00:00,3.1999998,16.4,307.5
2022-12-02 00:00:00,3.1599998,16.109999,307.5
2022-12-02 03:00:00,3.1399999,15.99,307.5
2022-12-02 06:00:00,3.05,15.82,307.5
2022-12-02 09:00:00,2.98,15.599999,307.5
2022-12-02 12:00:00,2.8899999,15.219999,307.5
2022-12-02 15:00:00,2.6599998,14.57,307.5
2022-12-02 18:00:00,2.7,14.7,307.5
2022-12-02 21:00:00,2.71,14.78,307.5
2022-12-03 00:00:00,2.6599998,14.639999,307.5
2022-12-03 03:00:00,2.56,14.389999,307.5
2022-12-03 06:00:00,2.5,14.13,307.5
2022-12-03 09:00:00,2.4299998,13.549999,307.5
2022-12-03 12:00:00,2.4299998,13.07,307.5
2022-12-03 15:00:00,2.5,12.83,307.5
2022-12-03 18:00:00,2.57,12.41,307.5
2022-12-03 21:00:00,2.6799998,12.49,37.5
2022-12-04 00:00:00,2.6599998,12.179999,37.5
2022-12-04 03:00:00,2.69,12.17,37.5
2022-12-04 06:00:00,2.6699998,12.17,37.5
2022-12-04 09:00:00,2.56,12.059999,37.5
2022-12-04 12:00:00,2.47,12.059999,37.5
2022-12-04 15:00:00,2.36,11.92,37.5
2022-12-04 18:00:00,2.26,11.74,37.5
2022-12-04 21:00:00,2.1599998,11.509999,37.5
2022-12-05 00:00:00,2.06,11.25,37.5
2022-12-05 03:00:00,1.9699999,11.04,307.5
2022-12-05 06:00:00,1.91,10.889999,307.5
2022-12-05 09:00:00,1.86,10.78,307.5
2022-12-05 12:00:00,1.8299999,10.61,307.5
2022-12-05 15:00:00,1.8199999,10.5,307.5
2022-12-05 18:00:00,1.8,10.469999,307.5
2022-12-05 21:00:00,1.74,10.309999,307.5
2022-12-06 00:00:00,1.86,11.0199995,307.5
2022-12-06 03:00:00,2.49,12.79,322.5
2022-12-06 06:00:00,3.54,13.23,307.5
2022-12-06 09:00:00,3.79,13.049999,322.5
2022-12-06 12:00:00,4.08,13.42,322.5
2022-12-06 15:00:00,4.5499997,14.309999,322.5
2022-12-06 18:00:00,4.73,14.92,322.5
2022-12-06 21:00:00,4.65,15.07,337.5
2022-12-07 00:00:00,4.2999997,14.67,337.5
2022-12-07 03:00:00,4.0099998,14.349999,337.5
2022-12-07 06:00:00,3.98,14.429999,337.5
2022-12-07 09:00:00,3.6599998,14.13,337.5
2022-12-07 12:00:00,3.4199998,13.67,337.5
2022-12-07 15:00:00,3.1799998,13.259999,337.5
2022-12-07 18:00:00,3.05,13.0,337.5
2022-12-07 21:00:00,3.02,12.809999,337.5
2022-12-08 00:00:00,2.85,12.349999,337.5
2022-12-08 03:00:00,2.8999999,12.179999,37.5
2022-12-08 06:00:00,2.8999999,7.8799996,37.5
2022-12-08 09:00:00,2.97,8.0,37.5
2022-12-08 12:00:00,3.21,8.48,97.5
2022-12-08 15:00:00,3.1,8.599999,97.5
2022-12-08 18:00:00,3.11,8.7,97.5
2022-12-08 21:00:00,3.1799998,8.8,97.5
2022-12-09 00:00:00,3.09,8.849999,97.5
2022-12-09 03:00:00,2.96,8.88,97.5
2022-12-09 06:00:00,2.9399998,8.849999,97.5
2022-12-09 09:00:00,3.07,8.79,97.5
2022-12-09 12:00:00,3.04,8.67,97.5
2022-12-09 15:00:00,2.98,8.639999,97.5
2022-12-09 18:00:00,3.04,8.76,97.5
2022-12-09 21:00:00,3.08,8.889999,97.5
2022-12-10 00:00:00,2.9199998,8.92,97.5
2022-12-10 03:00:00,2.79,8.97,112.5
2022-12-10 06:00:00,2.71,9.03,112.5
2022-12-10 09:00:00,2.6499999,9.05,112.5
2022-12-10 12:00:00,2.62,9.09,112.5
2022-12-10 15:00:00,2.61,9.15,112.5
2022-12-10 18:00:00,2.61,9.24,112.5
2022-12-10 21:00:00,2.58,9.3,112.5
2022-12-11 00:00:00,2.6,9.36,97.5
2022-12-11 03:00:00,2.6,9.36,97.5
2022-12-11 06:00:00,2.53,9.45,97.5
2022-12-11 09:00:00,2.52,9.59,112.5
2022-12-11 12:00:00,2.55,9.75,112.5
2022-12-11 15:00:00,2.52,9.71,112.5
2022-12-11 18:00:00,2.54,9.59,112.5
2022-12-11 21:00:00,2.58,9.559999,112.5
2022-12-12 00:00:00,2.59,9.53,112.5
2022-12-12 03:00:00,2.6,9.48,112.5
2022-12-12 06:00:00,2.58,9.13,112.5
2022-12-12 09:00:00,2.62,9.23,112.5
2022-12-12 12:00:00,2.6599998,9.19,97.5
2022-12-12 15:00:00,2.69,9.08,97.5
2022-12-12 18:00:00,2.69,16.65,307.5
2022-12-12 21:00:00,2.7,16.13,307.5
2022-12-13 00:00:00,2.71,15.639999,307.5
2022-12-13 03:00:00,2.84,14.88,307.5
2022-12-13 06:00:00,2.9199998,14.61,307.5
2022-12-13 09:00:00,3.09,8.28,97.5
2022-12-13 12:00:00,2.97,8.429999,112.5
2022-12-13 15:00:00,2.79,8.61,112.5
2022-12-13 18:00:00,2.73,8.61,112.5
2022-12-13 21:00:00,2.69,8.78,112.5
2022-12-14 00:00:00,2.6,9.03,112.5
2022-12-14 03:00:00,2.47,9.13,112.5
2022-12-14 06:00:00,2.3799999,9.21,112.5
2022-12-14 09:00:00,2.28,9.24,112.5
2022-12-14 12:00:00,2.21,9.2699995,112.5
2022-12-14 15:00:00,2.1599998,9.2699995,112.5
2022-12-14 18:00:00,2.11,9.25,112.5
2022-12-14 21:00:00,2.07,9.25,112.5
2022-12-15 00:00:00,2.05,9.3,112.5
2022-12-15 03:00:00,2.03,9.34,112.5
2022-12-15 06:00:00,1.99,9.38,112.5
2022-12-15 09:00:00,1.9399999,9.41,112.5
2022-12-15 12:00:00,1.9,9.49,112.5
2022-12-15 15:00:00,1.8399999,9.63,112.5
2022-12-15 18:00:00,1.79,9.74,112.5
2022-12-15 21:00:00,1.8499999,10.04,307.5
2022-12-16 00:00:00,2.03,16.05,307.5
2022-12-16 03:00:00,2.6399999,17.41,322.5
2022-12-16 06:00:00,3.4199998,17.66,322.5
2022-12-16 09:00:00,3.98,17.039999,322.5
2022-12-16 12:00:00,4.33,16.4,337.5
2022-12-16 15:00:00,4.35,15.799999,337.5
2022-12-16 18:00:00,4.5099998,15.4,337.5
2022-12-16 21:00:00,4.45,15.5,337.5
2022-12-17 00:00:00,4.38,15.63,337.5
2022-12-17 03:00:00,4.23,15.5,337.5
2022-12-17 06:00:00,3.97,15.009999,337.5
2022-12-17 09:00:00,4.0499997,15.339999,337.5
2022-12-17 12:00:00,3.72,14.589999,337.5
2022-12-17 15:00:00,3.47,14.19,337.5
2022-12-17 18:00:00,3.3899999,14.04,337.5
2022-12-17 21:00:00,3.4299998,14.2,337.5
2022-12-18 00:00:00,3.28,14.11,337.5
2022-12-18 03:00:00,3.09,13.88,337.5
2022-12-18 06:00:00,2.87,13.4,337.5
2022-12-18 09:00:00,2.6799998,13.07,337.5
2022-12-18 12:00:00,2.46,12.719999,337.5
2022-12-18 15:00:00,2.27,12.2,337.5
2022-12-18 18:00:00,2.1599998,11.87,337.5
2022-12-18 21:00:00,2.32,11.719999,337.5
2022-12-19 00:00:00,2.3799999,10.86,337.5
2022-12-19 03:00:00,3.1499999,7.24,307.5
2022-12-19 06:00:00,4.04,9.33,322.5
2022-12-19 09:00:00,4.7799997,11.05,322.5
2022-12-19 12:00:00,5.3599997,12.79,322.5
2022-12-19 15:00:00,5.5699997,13.719999,307.5
2022-12-19 18:00:00,5.72,14.559999,307.5
2022-12-19 21:00:00,5.65,14.92,307.5
2022-12-20 00:00:00,5.69,14.9,307.5
2022-12-20 03:00:00,6.08,15.03,322.5
2022-12-20 06:00:00,6.95,15.46,322.5
2022-12-20 09:00:00,7.17,15.29,322.5
2022-12-20 12:00:00,6.8399997,15.009999,322.5
2022-12-20 15:00:00,6.3999996,14.799999,322.5
2022-12-20 18:00:00,5.93,14.62,322.5
2022-12-20 21:00:00,5.49,14.4,322.5
2022-12-21 00:00:00,5.2999997,14.11,322.5
2022-12-21 03:00:00,5.0699997,13.53,322.5
2022-12-21 06:00:00,4.7799997,13.24,322.5
2022-12-21 09:00:00,4.67,13.15,322.5
2022-12-21 12:00:00,4.19,12.559999,322.5
2022-12-21 15:00:00,3.76,12.13,322.5
2022-12-21 18:00:00,3.4399998,11.969999,322.5
2022-12-21 21:00:00,3.26,11.94,322.5
2022-12-22 00:00:00,3.09,11.849999,322.5
2022-12-22 03:00:00,3.0,11.62,322.5
2022-12-22 06:00:00,2.8999999,11.45,307.5
2022-12-22 09:00:00,2.8999999,11.16,307.5
2022-12-22 12:00:00,2.84,18.46,307.5
2022-12-22 15:00:00,2.82,17.67,307.5
2022-12-22 18:00:00,2.9099998,17.5,322.5
2022-12-22 21:00:00,2.9399998,17.289999,307.5
2022-12-23 00:00:00,3.01,17.1,307.5
2022-12-23 03:00:00,3.08,16.449999,307.5
2022-12-23 06:00:00,3.03,15.65,307.5
2022-12-23 09:00:00,2.9399998,14.599999,307.5
2022-12-23 12:00:00,3.12,13.75,307.5
2022-12-23 15:00:00,3.4299998,12.63,307.5
2022-12-23 18:00:00,3.6799998,12.639999,307.5
2022-12-23 21:00:00,3.84,13.2,307.5
2022-12-24 00:00:00,3.86,13.78,307.5
2022-12-24 03:00:00,3.83,14.059999,307.5
2022-12-24 06:00:00,3.73,14.03,307.5
2022-12-24 09:00:00,3.7099998,13.849999,307.5
2022-12-24 12:00:00,3.7099998,13.46,307.5
2022-12-24 15:00:00,3.73,13.13,307.5
2022-12-24 18:00:00,3.6599998,12.84,307.5
2022-12-24 21:00:00,3.57,12.7,307.5
2022-12-25 00:00:00,3.53,13.25,307.5
2022-12-25 03:00:00,3.61,14.009999,307.5
2022-12-25 06:00:00,3.75,14.299999,307.5
2022-12-25 09:00:00,3.98,14.23,307.5
2022-12-25 12:00:00,4.0499997,14.19,307.5
2022-12-25 15:00:00,3.9199998,14.009999,307.5
2022-12-25 18:00:00,3.8,13.889999,307.5
2022-12-25 21:00:00,3.57,13.75,307.5
2022-12-26 00:00:00,3.23,13.389999,307.5
2022-12-26 03:00:00,2.96,13.309999,307.5
2022-12-26 06:00:00,2.77,13.219999,307.5
2022-12-26 09:00:00,2.6,12.95,307.5
2022-12-26 12:00:00,2.46,12.45,307.5
2022-12-26 15:00:00,2.3999999,12.17,307.5
2022-12-26 18:00:00,2.29,11.84,307.5
2022-12-26 21:00:00,2.3,11.69,307.5
2022-12-27 00:00:00,2.26,11.57,307.5
2022-12-27 03:00:00,2.2,11.429999,307.5
2022-12-27 06:00:00,2.1399999,11.34,307.5
2022-12-27 09:00:00,2.03,11.2,307.5
2022-12-27 12:00:00,1.9599999,11.059999,307.5
2022-12-27 15:00:00,1.9699999,11.05,307.5
2022-12-27 18:00:00,1.9599999,10.99,292.5
2022-12-27 21:00:00,1.9399999,10.84,292.5
2022-12-28 00:00:00,1.93,10.679999,292.5
2022-12-28 03:00:00,1.9599999,10.67,292.5
2022-12-28 06:00:00,2.02,10.92,292.5
2022-12-28 09:00:00,2.08,11.57,292.5
2022-12-28 12:00:00,2.1599998,13.009999,292.5
2022-12-28 15:00:00,2.27,13.74,292.5
2022-12-28 18:00:00,2.4299998,13.98,292.5
2022-12-28 21:00:00,2.3999999,13.53,292.5
2022-12-29 00:00:00,2.4299998,13.509999,292.5
2022-12-29 03:00:00,2.3899999,13.179999,292.5
2022-12-29 06:00:00,2.32,12.84,292.5
2022-12-29 09:00:00,2.3,12.849999,292.5
2022-12-29 12:00:00,2.29,12.87,292.5
2022-12-29 15:00:00,2.36,13.389999,292.5
2022-12-29 18:00:00,2.52,13.759999,307.5
2022-12-29 21:00:00,2.81,14.24,307.5
2022-12-30 00:00:00,3.05,14.389999,307.5
2022-12-30 03:00:00,3.1899998,14.4,292.5
2022-12-30 06:00:00,3.25,14.33,292.5
2022-12-30 09:00:00,3.37,14.599999,292.5
2022-12-30 12:00:00,3.23,14.34,292.5
2022-12-30 15:00:00,3.1,14.259999,292.5
2022-12-30 18:00:00,3.01,14.13,292.5
2022-12-30 21:00:00,2.96,13.929999,292.5
2022-12-31 00:00:00,2.8999999,13.73,292.5
2022-12-31 03:00:00,2.76,13.429999,292.5
2022-12-31 06:00:00,2.72,13.389999,292.5
2022-12-31 09:00:00,2.58,13.19,292.5
2022-12-31 12:00:00,2.46,13.059999,307.5
2022-12-31 15:00:00,2.3999999,13.049999,307.5
2022-12-31 18:00:00,2.36,13.03,307.5
2022-12-31 21:00:00,2.29,12.95,307.5
2023-01-01 00:00:00,2.2,12.84,307.5
